sku_id,week_start,units_sold,revenue,promo_flag,is_holiday,category,on_hand_units,on_order_units,lead_time_days,reorder_point
SKU0045,2025-05-12,47,391611.05,0,0,Furnishings,0.0,70.0,9.0,112.0
SKU0045,2025-05-19,70,583250.5,0,0,Furnishings,32.0,75.0,9.0,112.0
SKU0045,2025-05-26,61,508261.15,0,0,Furnishings,14.0,81.0,9.0,112.0
SKU0045,2025-06-02,25,208303.75,0,0,Furnishings,70.0,67.0,9.0,112.0
SKU0045,2025-06-09,69,574918.35,1,0,Furnishings,1.0,67.0,9.0,112.0
SKU0045,2025-06-16,67,474515.94,1,0,Furnishings,1.0,57.0,9.0,112.0
SKU0045,2025-06-23,57,474932.55,0,0,Furnishings,1.0,57.0,9.0,112.0
SKU0045,2025-06-30,21,174975.15,0,0,Furnishings,1.0,60.0,9.0,112.0
SKU0045,2025-07-07,39,324953.85,0,0,Furnishings,17.0,86.0,9.0,112.0
SKU0045,2025-07-14,86,716564.9,0,0,Furnishings,55.0,53.0,9.0,112.0
SKU0045,2025-07-21,53,441603.95,0,0,Furnishings,53.0,0.0,9.0,112.0
SKU0045,2025-07-28,41,341618.15,0,0,Furnishings,61.0,0.0,9.0,112.0
SKU0045,2025-08-04,44,366614.6,0,0,Furnishings,1.0,50.0,9.0,112.0
SKU0045,2025-08-11,39,324953.85000000003,0,1,Furnishings,1.0,65.0,9.0,112.0
SKU0045,2025-08-18,65,541589.75,0,0,Furnishings,11.0,77.0,9.0,112.0
SKU0045,2025-08-25,37,308289.55,0,0,Furnishings,11.0,77.0,9.0,112.0
SKU0045,2025-09-01,59,491596.85,0,0,Furnishings,28.0,0.0,9.0,112.0
SKU0045,2025-09-08,60,499929.0,0,0,Furnishings,45.0,0.0,9.0,112.0
SKU0045,2025-09-15,78,649907.7,0,0,Furnishings,74.0,68.0,9.0,112.0
SKU0045,2025-09-22,60,499929.0,0,0,Furnishings,0.0,68.0,9.0,112.0
SKU0045,2025-09-29,46,383278.9,0,1,Furnishings,0.0,64.0,9.0,112.0
SKU0045,2025-10-06,39,324953.85,0,0,Furnishings,1.0,46.0,9.0,112.0
SKU0045,2025-10-13,39,306206.51,1,0,Furnishings,0.0,81.0,9.0,112.0
SKU0045,2025-10-20,81,639909.12,1,0,Furnishings,42.0,60.0,9.0,112.0
SKU0045,2025-10-27,40,333286.0,0,1,Furnishings,33.0,57.0,9.0,112.0
SKU0045,2025-11-03,46,383278.9,0,0,Furnishings,50.0,58.0,9.0,112.0
SKU0045,2025-11-10,32,266628.8,0,0,Furnishings,0.0,58.0,9.0,112.0
SKU0045,2025-11-17,58,483264.7,0,0,Furnishings,0.0,84.0,9.0,112.0
SKU0045,2025-11-24,84,594915.5,1,0,Furnishings,0.0,84.0,9.0,112.0
SKU0045,2025-12-01,35,291625.25,1,0,Furnishings,0.0,59.0,9.0,112.0
SKU0045,2025-12-08,33,274960.95,0,0,Furnishings,6.0,59.0,9.0,112.0
SKU0045,2025-12-15,50,416607.5,0,0,Furnishings,28.0,77.0,9.0,112.0
SKU0045,2025-12-22,61,508261.15,0,1,Furnishings,77.0,0.0,9.0,112.0
SKU0046,2024-01-08,70,423894.8,0,0,Small Appliances,77.0,2153.0,29.0,1232.0
SKU0046,2024-01-15,116,702454.24,0,0,Small Appliances,77.0,2153.0,29.0,1232.0
SKU0046,2024-01-22,0,0.0,0,1,Small Appliances,0.0,2153.0,29.0,1232.0
SKU0046,2024-01-29,0,0.0,0,0,Small Appliances,0.0,2153.0,29.0,1232.0
SKU0046,2024-02-05,0,0.0,0,0,Small Appliances,0.0,2153.0,29.0,1232.0
SKU0046,2024-02-12,287,1737968.68,0,0,Small Appliances,1955.0,0.0,29.0,1232.0
SKU0046,2024-02-19,339,2052861.96,0,0,Small Appliances,1662.0,0.0,29.0,1232.0
SKU0046,2024-02-26,316,1913582.24,0,0,Small Appliances,1292.0,0.0,29.0,1232.0
SKU0046,2024-03-04,298,1804580.72,0,0,Small Appliances,978.0,2352.0,29.0,1232.0
SKU0046,2024-03-11,302,1828803.28,0,0,Small Appliances,3047.0,0.0,29.0,1232.0
SKU0046,2024-03-18,328,1986249.92,0,0,Small Appliances,2681.0,0.0,29.0,1232.0
SKU0046,2024-03-25,302,1828803.2799999998,0,0,Small Appliances,2681.0,0.0,29.0,1232.0
SKU0046,2024-04-01,394,2385922.16,0,0,Small Appliances,2265.0,0.0,29.0,1232.0
SKU0046,2024-04-08,296,1792469.44,0,0,Small Appliances,1912.0,0.0,29.0,1232.0
SKU0046,2024-04-15,334,2022583.76,0,0,Small Appliances,1595.0,0.0,29.0,1232.0
SKU0046,2024-04-22,354,2143696.56,0,0,Small Appliances,1265.0,0.0,29.0,1232.0
SKU0046,2024-04-29,401,2428311.64,0,0,Small Appliances,755.0,2217.0,29.0,1232.0
SKU0046,2024-05-06,309,1871192.76,0,0,Small Appliances,2624.0,0.0,29.0,1232.0
SKU0046,2024-05-13,371,2246642.44,0,0,Small Appliances,2281.0,0.0,29.0,1232.0
SKU0046,2024-05-20,407,2464645.48,0,0,Small Appliances,1852.0,0.0,29.0,1232.0
SKU0046,2024-05-27,340,2058917.6,0,0,Small Appliances,1407.0,0.0,29.0,1232.0
SKU0046,2024-06-03,262,1586577.68,0,0,Small Appliances,4026.0,0.0,29.0,1232.0
SKU0046,2024-06-10,403,2326879.67,1,0,Small Appliances,3667.0,0.0,29.0,1232.0
SKU0046,2024-06-17,477,2500676.55,1,0,Small Appliances,3160.0,0.0,29.0,1232.0
SKU0046,2024-06-24,363,2198197.32,0,0,Small Appliances,3160.0,0.0,29.0,1232.0
SKU0046,2024-07-01,295,1786413.8,0,0,Small Appliances,2701.0,0.0,29.0,1232.0
SKU0046,2024-07-08,327,1980194.2799999998,0,0,Small Appliances,2423.0,0.0,29.0,1232.0
SKU0046,2024-07-15,337,2040750.68,0,0,Small Appliances,2106.0,0.0,29.0,1232.0
SKU0046,2024-07-22,327,1980194.28,0,0,Small Appliances,1743.0,0.0,29.0,1232.0
SKU0046,2024-07-29,252,1526021.28,0,0,Small Appliances,1315.0,0.0,29.0,1232.0
SKU0046,2024-08-05,275,1665301.0,0,0,Small Appliances,1027.0,2829.0,29.0,1232.0
SKU0046,2024-08-12,260,1574466.4,0,1,Small Appliances,781.0,2829.0,29.0,1232.0
SKU0046,2024-08-19,262,1586577.68,0,0,Small Appliances,534.0,2829.0,29.0,1232.0
SKU0046,2024-08-26,279,1689523.56,0,0,Small Appliances,2976.0,0.0,29.0,1232.0
SKU0046,2024-09-02,277,1677412.28,0,0,Small Appliances,2699.0,0.0,29.0,1232.0
SKU0046,2024-09-09,274,1659245.3599999999,0,0,Small Appliances,2425.0,0.0,29.0,1232.0
SKU0046,2024-09-16,222,1344352.08,0,0,Small Appliances,2203.0,0.0,29.0,1232.0
SKU0046,2024-09-23,271,1641078.44,0,0,Small Appliances,2203.0,0.0,29.0,1232.0
SKU0046,2024-09-30,266,1610800.24,0,1,Small Appliances,1854.0,0.0,29.0,1232.0
SKU0046,2024-10-07,265,1604744.6,0,0,Small Appliances,1580.0,0.0,29.0,1232.0
SKU0046,2024-10-14,447,2328090.8,1,0,Small Appliances,1278.0,0.0,29.0,1232.0
SKU0046,2024-10-21,269,1600808.43,1,0,Small Appliances,888.0,2506.0,29.0,1232.0
SKU0046,2024-10-28,242,1465464.8800000001,0,1,Small Appliances,2998.0,0.0,29.0,1232.0
SKU0046,2024-11-04,169,1023403.16,0,0,Small Appliances,2785.0,0.0,29.0,1232.0
SKU0046,2024-11-11,221,1338296.44,0,0,Small Appliances,2587.0,0.0,29.0,1232.0
SKU0046,2024-11-18,249,1507854.36,0,0,Small Appliances,2353.0,0.0,29.0,1232.0
SKU0046,2024-11-25,395,2033181.14,1,0,Small Appliances,1915.0,0.0,29.0,1232.0
SKU0046,2024-12-02,357,2161863.48,0,0,Small Appliances,1558.0,0.0,29.0,1232.0
SKU0046,2024-12-09,343,2077084.52,0,0,Small Appliances,1215.0,2526.0,29.0,1232.0
SKU0046,2024-12-16,270,1635022.8,0,0,Small Appliances,945.0,2526.0,29.0,1232.0
SKU0046,2024-12-23,296,1792469.44,0,1,Small Appliances,945.0,2526.0,29.0,1232.0
SKU0046,2024-12-30,561,2983008.26,1,0,Small Appliances,2950.0,0.0,29.0,1232.0
SKU0046,2025-01-06,415,2330513.05,1,0,Small Appliances,2353.0,0.0,29.0,1232.0
SKU0046,2025-01-13,355,2149752.2,0,0,Small Appliances,2050.0,0.0,29.0,1232.0
SKU0046,2025-01-20,309,1871192.76,0,1,Small Appliances,1687.0,0.0,29.0,1232.0
SKU0046,2025-01-27,316,1913582.24,0,0,Small Appliances,1249.0,0.0,29.0,1232.0
SKU0046,2025-02-03,362,2192141.68,0,0,Small Appliances,903.0,2638.0,29.0,1232.0
SKU0046,2025-02-10,343,2077084.52,0,0,Small Appliances,560.0,2638.0,29.0,1232.0
SKU0046,2025-02-17,336,2034695.04,0,0,Small Appliances,2841.0,0.0,29.0,1232.0
SKU0046,2025-02-24,369,2234531.16,0,0,Small Appliances,2466.0,0.0,29.0,1232.0
SKU0046,2025-03-03,408,2470701.12,0,0,Small Appliances,2094.0,0.0,29.0,1232.0
SKU0046,2025-03-10,414,2507034.96,0,0,Small Appliances,1660.0,0.0,29.0,1232.0
SKU0046,2025-03-17,399,2416200.36,0,0,Small Appliances,1262.0,0.0,29.0,1232.0
SKU0046,2025-03-24,410,2482812.4000000004,0,0,Small Appliances,1262.0,0.0,29.0,1232.0
SKU0046,2025-03-31,404,2446478.56,0,0,Small Appliances,709.0,1946.0,29.0,1232.0
SKU0046,2025-04-07,411,2488868.04,0,0,Small Appliances,280.0,1946.0,29.0,1232.0
SKU0046,2025-04-14,0,0.0,0,0,Small Appliances,1.0,1946.0,29.0,1232.0
SKU0046,2025-04-21,322,1949916.08,0,0,Small Appliances,1888.0,0.0,29.0,1232.0
SKU0046,2025-04-28,442,2676592.88,0,0,Small Appliances,1302.0,0.0,29.0,1232.0
SKU0046,2025-05-05,427,2585758.2800000003,0,0,Small Appliances,904.0,3050.0,29.0,1232.0
SKU0046,2025-05-12,399,2416200.36,0,0,Small Appliances,487.0,3050.0,29.0,1232.0
SKU0046,2025-05-19,449,2718982.3600000003,0,0,Small Appliances,3122.0,0.0,29.0,1232.0
SKU0046,2025-05-26,392,2373810.88,0,0,Small Appliances,2566.0,0.0,29.0,1232.0
SKU0046,2025-06-02,372,2252698.08,0,0,Small Appliances,2194.0,0.0,29.0,1232.0
SKU0046,2025-06-09,429,2531560.3000000003,1,0,Small Appliances,1765.0,0.0,29.0,1232.0
SKU0046,2025-06-16,639,3346346.67,1,0,Small Appliances,1126.0,2669.0,29.0,1232.0
SKU0046,2025-06-23,387,2343532.68,0,0,Small Appliances,1126.0,2669.0,29.0,1232.0
SKU0046,2025-06-30,405,2452534.2,0,0,Small Appliances,595.0,2669.0,29.0,1232.0
SKU0046,2025-07-07,333,2016528.12,0,0,Small Appliances,196.0,2669.0,29.0,1232.0
SKU0046,2025-07-14,99,599508.36,0,0,Small Appliances,1.0,2669.0,29.0,1232.0
SKU0046,2025-07-21,355,2149752.2,0,0,Small Appliances,2434.0,0.0,29.0,1232.0
SKU0046,2025-07-28,354,2143696.56,0,0,Small Appliances,1920.0,0.0,29.0,1232.0
SKU0046,2025-08-04,357,2161863.48,0,0,Small Appliances,1583.0,0.0,29.0,1232.0
SKU0046,2025-08-11,377,2282976.28,0,1,Small Appliances,1208.0,2819.0,29.0,1232.0
SKU0046,2025-08-18,312,1889359.68,0,0,Small Appliances,873.0,2819.0,29.0,1232.0
SKU0046,2025-08-25,393,2379866.52,0,0,Small Appliances,873.0,2819.0,29.0,1232.0
SKU0046,2025-09-01,302,1828803.28,0,0,Small Appliances,375.0,2819.0,29.0,1232.0
SKU0046,2025-09-08,146,884123.44,0,0,Small Appliances,59.0,2819.0,29.0,1232.0
SKU0046,2025-09-15,292,1768246.88,0,0,Small Appliances,2768.0,0.0,29.0,1232.0
SKU0046,2025-09-22,350,2119474.0,0,0,Small Appliances,2441.0,0.0,29.0,1232.0
SKU0046,2025-09-29,324,1962027.3599999999,0,1,Small Appliances,1993.0,0.0,29.0,1232.0
SKU0046,2025-10-06,290,1756135.6,0,0,Small Appliances,1701.0,0.0,29.0,1232.0
SKU0046,2025-10-13,451,2403180.73,1,0,Small Appliances,1354.0,0.0,29.0,1232.0
SKU0046,2025-10-20,383,2192141.68,1,0,Small Appliances,875.0,2622.0,29.0,1232.0
SKU0046,2025-10-27,357,2161863.48,0,1,Small Appliances,376.0,2622.0,29.0,1232.0
SKU0046,2025-11-03,346,2095251.44,0,0,Small Appliances,36.0,2622.0,29.0,1232.0
SKU0046,2025-11-10,290,1756135.6,0,0,Small Appliances,2381.0,0.0,29.0,1232.0
SKU0046,2025-11-17,369,2234531.16,0,0,Small Appliances,2012.0,0.0,29.0,1232.0
SKU0046,2025-11-24,538,2816478.16,1,0,Small Appliances,2012.0,0.0,29.0,1232.0
SKU0046,2025-12-01,393,2308107.19,1,0,Small Appliances,1347.0,0.0,29.0,1232.0
SKU0046,2025-12-08,411,2488868.04,0,0,Small Appliances,968.0,2660.0,29.0,1232.0
SKU0046,2025-12-15,317,1919637.8800000001,0,0,Small Appliances,3222.0,0.0,29.0,1232.0
SKU0046,2025-12-22,394,2385922.16,0,1,Small Appliances,2943.0,0.0,29.0,1232.0
SKU0047,2024-07-22,6,60471.24,0,0,Furnishings,133.0,647.0,28.0,289.0
SKU0047,2024-07-29,59,594633.86,0,0,Furnishings,133.0,647.0,28.0,289.0
SKU0047,2024-08-05,59,594633.86,0,0,Furnishings,85.0,647.0,28.0,289.0
SKU0047,2024-08-12,51,514005.54,0,1,Furnishings,24.0,647.0,28.0,289.0
SKU0047,2024-08-19,6,60471.24,0,0,Furnishings,1.0,647.0,28.0,289.0
SKU0047,2024-08-26,55,554319.7000000001,0,0,Furnishings,593.0,0.0,28.0,289.0
SKU0047,2024-09-02,25,251963.5,0,0,Furnishings,568.0,0.0,28.0,289.0
SKU0047,2024-09-09,45,453534.3,0,0,Furnishings,523.0,0.0,28.0,289.0
SKU0047,2024-09-16,37,372905.98,0,0,Furnishings,486.0,0.0,28.0,289.0
SKU0047,2024-09-23,42,423298.68,0,0,Furnishings,486.0,0.0,28.0,289.0
SKU0047,2024-09-30,41,413220.14,0,1,Furnishings,437.0,0.0,28.0,289.0
SKU0047,2024-10-07,47,473691.38,0,0,Furnishings,387.0,0.0,28.0,289.0
SKU0047,2024-10-14,49,430353.66000000003,1,0,Furnishings,340.0,0.0,28.0,289.0
SKU0047,2024-10-21,35,339142.87,1,0,Furnishings,289.0,600.0,28.0,289.0
SKU0047,2024-10-28,23,231806.41999999998,0,1,Furnishings,253.0,600.0,28.0,289.0
SKU0047,2024-11-04,46,463612.83999999997,0,0,Furnishings,214.0,600.0,28.0,289.0
SKU0047,2024-11-11,34,342670.36,0,0,Furnishings,175.0,600.0,28.0,289.0
SKU0047,2024-11-18,51,514005.54,0,0,Furnishings,728.0,0.0,28.0,289.0
SKU0047,2024-11-25,72,616806.65,1,0,Furnishings,646.0,0.0,28.0,289.0
SKU0047,2024-12-02,46,463612.83999999997,0,0,Furnishings,600.0,0.0,28.0,289.0
SKU0047,2024-12-09,48,483769.92,0,0,Furnishings,552.0,0.0,28.0,289.0
SKU0047,2024-12-16,42,423298.68,0,0,Furnishings,510.0,0.0,28.0,289.0
SKU0047,2024-12-23,57,574476.78,0,1,Furnishings,510.0,0.0,28.0,289.0
SKU0047,2024-12-30,79,702474.23,1,0,Furnishings,419.0,0.0,28.0,289.0
SKU0047,2025-01-06,71,662664.01,1,0,Furnishings,328.0,0.0,28.0,289.0
SKU0047,2025-01-13,51,514005.54000000004,0,0,Furnishings,278.0,657.0,28.0,289.0
SKU0047,2025-01-20,57,574476.78,0,1,Furnishings,221.0,657.0,28.0,289.0
SKU0047,2025-01-27,55,554319.7,0,0,Furnishings,146.0,657.0,28.0,289.0
SKU0047,2025-02-03,68,685340.72,0,0,Furnishings,77.0,657.0,28.0,289.0
SKU0047,2025-02-10,76,765969.04,0,0,Furnishings,665.0,0.0,28.0,289.0
SKU0047,2025-02-17,76,765969.04,0,0,Furnishings,586.0,0.0,28.0,289.0
SKU0047,2025-02-24,79,796204.66,0,0,Furnishings,508.0,0.0,28.0,289.0
SKU0047,2025-03-03,79,796204.66,0,0,Furnishings,428.0,0.0,28.0,289.0
SKU0047,2025-03-10,86,866754.44,0,0,Furnishings,348.0,0.0,28.0,289.0
SKU0047,2025-03-17,76,765969.04,0,0,Furnishings,261.0,456.0,28.0,289.0
SKU0047,2025-03-24,77,776047.58,0,0,Furnishings,261.0,456.0,28.0,289.0
SKU0047,2025-03-31,82,826440.28,0,0,Furnishings,153.0,456.0,28.0,289.0
SKU0047,2025-04-07,84,846597.36,0,0,Furnishings,529.0,0.0,28.0,289.0
SKU0047,2025-04-14,81,816361.74,0,0,Furnishings,446.0,0.0,28.0,289.0
SKU0047,2025-04-21,84,846597.36,0,0,Furnishings,366.0,0.0,28.0,289.0
SKU0047,2025-04-28,89,896990.06,0,0,Furnishings,249.0,598.0,28.0,289.0
SKU0047,2025-05-05,82,826440.28,0,0,Furnishings,761.0,0.0,28.0,289.0
SKU0047,2025-05-12,87,876832.98,0,0,Furnishings,675.0,0.0,28.0,289.0
SKU0047,2025-05-19,71,715576.34,0,0,Furnishings,598.0,0.0,28.0,289.0
SKU0047,2025-05-26,78,786126.12,0,0,Furnishings,497.0,0.0,28.0,289.0
SKU0047,2025-06-02,77,776047.5800000001,0,0,Furnishings,420.0,0.0,28.0,289.0
SKU0047,2025-06-09,66,648554.05,1,0,Furnishings,354.0,0.0,28.0,289.0
SKU0047,2025-06-16,129,1120229.72,1,0,Furnishings,225.0,601.0,28.0,289.0
SKU0047,2025-06-23,65,655105.1,0,0,Furnishings,225.0,601.0,28.0,289.0
SKU0047,2025-06-30,65,655105.1,0,0,Furnishings,735.0,0.0,28.0,289.0
SKU0047,2025-07-07,55,554319.7,0,0,Furnishings,685.0,0.0,28.0,289.0
SKU0047,2025-07-14,60,604712.4,0,0,Furnishings,626.0,0.0,28.0,289.0
SKU0047,2025-07-21,54,544241.16,0,0,Furnishings,563.0,0.0,28.0,289.0
SKU0047,2025-07-28,55,554319.7,0,0,Furnishings,480.0,0.0,28.0,289.0
SKU0047,2025-08-04,29,292277.66000000003,0,0,Furnishings,444.0,0.0,28.0,289.0
SKU0047,2025-08-11,25,251963.5,0,1,Furnishings,422.0,0.0,28.0,289.0
SKU0047,2025-08-18,43,433377.22000000003,0,0,Furnishings,386.0,0.0,28.0,289.0
SKU0047,2025-08-25,47,473691.38,0,0,Furnishings,386.0,0.0,28.0,289.0
SKU0047,2025-09-01,40,403141.6,0,0,Furnishings,323.0,0.0,28.0,289.0
SKU0047,2025-09-08,38,382984.52,0,0,Furnishings,284.0,555.0,28.0,289.0
SKU0047,2025-09-15,27,272120.58,0,0,Furnishings,250.0,555.0,28.0,289.0
SKU0047,2025-09-22,34,342670.36,0,0,Furnishings,771.0,0.0,28.0,289.0
SKU0047,2025-09-29,38,382984.52,0,1,Furnishings,720.0,0.0,28.0,289.0
SKU0047,2025-10-06,39,393063.06,0,0,Furnishings,691.0,0.0,28.0,289.0
SKU0047,2025-10-13,45,394574.83999999997,1,0,Furnishings,652.0,0.0,28.0,289.0
SKU0047,2025-10-20,47,437408.64,1,0,Furnishings,592.0,0.0,28.0,289.0
SKU0047,2025-10-27,28,282199.12,0,1,Furnishings,549.0,0.0,28.0,289.0
SKU0047,2025-11-03,20,201570.80000000002,0,0,Furnishings,527.0,0.0,28.0,289.0
SKU0047,2025-11-10,40,403141.6,0,0,Furnishings,491.0,0.0,28.0,289.0
SKU0047,2025-11-17,39,393063.06,0,0,Furnishings,453.0,0.0,28.0,289.0
SKU0047,2025-11-24,51,448998.96,1,0,Furnishings,453.0,0.0,28.0,289.0
SKU0047,2025-12-01,55,540713.6699999999,1,0,Furnishings,388.0,0.0,28.0,289.0
SKU0047,2025-12-08,41,413220.14,0,0,Furnishings,336.0,0.0,28.0,289.0
SKU0047,2025-12-15,33,332591.82,0,0,Furnishings,300.0,0.0,28.0,289.0
SKU0047,2025-12-22,34,342670.36,0,1,Furnishings,265.0,525.0,28.0,289.0
SKU0048,2024-08-19,93,537375.39,0,0,Small Appliances,354.0,1166.0,16.0,475.0
SKU0048,2024-08-26,128,739613.44,0,0,Small Appliances,175.0,1166.0,16.0,475.0
SKU0048,2024-09-02,119,687609.37,0,0,Small Appliances,1222.0,0.0,16.0,475.0
SKU0048,2024-09-09,115,664496.45,0,0,Small Appliances,1107.0,0.0,16.0,475.0
SKU0048,2024-09-16,129,745391.67,0,0,Small Appliances,978.0,0.0,16.0,475.0
SKU0048,2024-09-23,93,537375.39,0,0,Small Appliances,978.0,0.0,16.0,475.0
SKU0048,2024-09-30,77,444923.71,0,1,Small Appliances,860.0,0.0,16.0,475.0
SKU0048,2024-10-07,100,577823.0,0,0,Small Appliances,776.0,0.0,16.0,475.0
SKU0048,2024-10-14,178,889847.42,1,0,Small Appliances,661.0,0.0,16.0,475.0
SKU0048,2024-10-21,118,650628.7,1,0,Small Appliances,477.0,0.0,16.0,475.0
SKU0048,2024-10-28,109,629827.07,0,1,Small Appliances,1281.0,0.0,16.0,475.0
SKU0048,2024-11-04,99,572044.77,0,0,Small Appliances,1173.0,0.0,16.0,475.0
SKU0048,2024-11-11,102,589379.46,0,0,Small Appliances,1065.0,0.0,16.0,475.0
SKU0048,2024-11-18,119,687609.37,0,0,Small Appliances,951.0,0.0,16.0,475.0
SKU0048,2024-11-25,205,1006856.58,1,0,Small Appliances,723.0,0.0,16.0,475.0
SKU0048,2024-12-02,129,745391.6699999999,0,0,Small Appliances,594.0,0.0,16.0,475.0
SKU0048,2024-12-09,137,791617.51,0,0,Small Appliances,457.0,1145.0,16.0,475.0
SKU0048,2024-12-16,163,941851.49,0,0,Small Appliances,294.0,1145.0,16.0,475.0
SKU0048,2024-12-23,111,641383.53,0,1,Small Appliances,294.0,1145.0,16.0,475.0
SKU0048,2024-12-30,242,1223251.2999999998,1,0,Small Appliances,1227.0,0.0,16.0,475.0
SKU0048,2025-01-06,200,1081973.5699999998,1,0,Small Appliances,968.0,0.0,16.0,475.0
SKU0048,2025-01-13,180,1040081.4,0,0,Small Appliances,805.0,0.0,16.0,475.0
SKU0048,2025-01-20,143,826286.89,0,1,Small Appliances,631.0,0.0,16.0,475.0
SKU0048,2025-01-27,152,878290.96,0,0,Small Appliances,428.0,976.0,16.0,475.0
SKU0048,2025-02-03,182,1051637.8599999999,0,0,Small Appliances,245.0,976.0,16.0,475.0
SKU0048,2025-02-10,202,1167202.46,0,0,Small Appliances,1021.0,0.0,16.0,475.0
SKU0048,2025-02-17,182,1051637.86,0,0,Small Appliances,841.0,0.0,16.0,475.0
SKU0048,2025-02-24,176,1016968.48,0,0,Small Appliances,671.0,0.0,16.0,475.0
SKU0048,2025-03-03,205,1184537.15,0,0,Small Appliances,461.0,1000.0,16.0,475.0
SKU0048,2025-03-10,205,1184537.15,0,0,Small Appliances,257.0,1000.0,16.0,475.0
SKU0048,2025-03-17,201,1161424.23,0,0,Small Appliances,1054.0,0.0,16.0,475.0
SKU0048,2025-03-24,204,1178758.92,0,0,Small Appliances,1054.0,0.0,16.0,475.0
SKU0048,2025-03-31,208,1201871.84,0,0,Small Appliances,765.0,0.0,16.0,475.0
SKU0048,2025-04-07,230,1328992.9,0,0,Small Appliances,550.0,0.0,16.0,475.0
SKU0048,2025-04-14,222,1282767.06,0,0,Small Appliances,310.0,896.0,16.0,475.0
SKU0048,2025-04-21,203,1172980.69,0,0,Small Appliances,1000.0,0.0,16.0,475.0
SKU0048,2025-04-28,210,1213428.3,0,0,Small Appliances,723.0,0.0,16.0,475.0
SKU0048,2025-05-05,212,1224984.76,0,0,Small Appliances,509.0,0.0,16.0,475.0
SKU0048,2025-05-12,210,1213428.3,0,0,Small Appliances,296.0,1051.0,16.0,475.0
SKU0048,2025-05-19,216,1248097.6800000002,0,0,Small Appliances,1139.0,0.0,16.0,475.0
SKU0048,2025-05-26,190,1097863.7,0,0,Small Appliances,877.0,0.0,16.0,475.0
SKU0048,2025-06-02,212,1224984.76,0,0,Small Appliances,665.0,0.0,16.0,475.0
SKU0048,2025-06-09,194,1098441.52,1,0,Small Appliances,471.0,830.0,16.0,475.0
SKU0048,2025-06-16,301,1499161.77,1,0,Small Appliances,1000.0,0.0,16.0,475.0
SKU0048,2025-06-23,180,1040081.3999999999,0,0,Small Appliances,1000.0,0.0,16.0,475.0
SKU0048,2025-06-30,150,866734.5,0,0,Small Appliances,762.0,0.0,16.0,475.0
SKU0048,2025-07-07,166,959186.18,0,0,Small Appliances,613.0,0.0,16.0,475.0
SKU0048,2025-07-14,167,964964.41,0,0,Small Appliances,448.0,990.0,16.0,475.0
SKU0048,2025-07-21,136,785839.28,0,0,Small Appliances,291.0,990.0,16.0,475.0
SKU0048,2025-07-28,147,849399.81,0,0,Small Appliances,1065.0,0.0,16.0,475.0
SKU0048,2025-08-04,127,733835.21,0,0,Small Appliances,945.0,0.0,16.0,475.0
SKU0048,2025-08-11,143,826286.89,0,1,Small Appliances,813.0,0.0,16.0,475.0
SKU0048,2025-08-18,136,785839.28,0,0,Small Appliances,666.0,0.0,16.0,475.0
SKU0048,2025-08-25,113,652939.99,0,0,Small Appliances,666.0,0.0,16.0,475.0
SKU0048,2025-09-01,103,595157.6900000001,0,0,Small Appliances,504.0,0.0,16.0,475.0
SKU0048,2025-09-08,113,652939.99,0,0,Small Appliances,399.0,1126.0,16.0,475.0
SKU0048,2025-09-15,103,595157.69,0,0,Small Appliances,1425.0,0.0,16.0,475.0
SKU0048,2025-09-22,108,624048.84,0,0,Small Appliances,1317.0,0.0,16.0,475.0
SKU0048,2025-09-29,88,508484.24,0,1,Small Appliances,1188.0,0.0,16.0,475.0
SKU0048,2025-10-06,100,577823.0,0,0,Small Appliances,1082.0,0.0,16.0,475.0
SKU0048,2025-10-13,141,709855.56,1,0,Small Appliances,983.0,0.0,16.0,475.0
SKU0048,2025-10-20,129,686453.72,1,0,Small Appliances,811.0,0.0,16.0,475.0
SKU0048,2025-10-27,92,531597.16,0,1,Small Appliances,691.0,0.0,16.0,475.0
SKU0048,2025-11-03,114,658718.22,0,0,Small Appliances,576.0,0.0,16.0,475.0
SKU0048,2025-11-10,104,600935.92,0,0,Small Appliances,469.0,726.0,16.0,475.0
SKU0048,2025-11-17,101,583601.23,0,0,Small Appliances,369.0,726.0,16.0,475.0
SKU0048,2025-11-24,195,983743.64,1,0,Small Appliances,369.0,726.0,16.0,475.0
SKU0048,2025-12-01,125,697143.45,1,0,Small Appliances,857.0,0.0,16.0,475.0
SKU0048,2025-12-08,126,728056.98,0,0,Small Appliances,747.0,0.0,16.0,475.0
SKU0048,2025-12-15,112,647161.76,0,0,Small Appliances,621.0,0.0,16.0,475.0
SKU0048,2025-12-22,118,681831.14,0,1,Small Appliances,508.0,0.0,16.0,475.0
SKU0049,2025-01-27,15,38989.2,0,0,Small Appliances,0.0,967.0,29.0,541.0
SKU0049,2025-02-03,42,109169.76000000001,0,0,Small Appliances,0.0,967.0,29.0,541.0
SKU0049,2025-02-10,0,0.0,0,0,Small Appliances,0.0,967.0,29.0,541.0
SKU0049,2025-02-17,0,0.0,0,0,Small Appliances,0.0,967.0,29.0,541.0
SKU0049,2025-02-24,0,0.0,0,0,Small Appliances,0.0,967.0,29.0,541.0
SKU0049,2025-03-03,123,319711.44,0,0,Small Appliances,857.0,0.0,29.0,541.0
SKU0049,2025-03-10,131,340505.68,0,0,Small Appliances,729.0,0.0,29.0,541.0
