date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-09-07,SKU0012,17,78856.71,4638.63,0
2025-09-08,SKU0012,12,55663.56,4638.63,0
2025-09-09,SKU0012,19,88133.97,4638.63,0
2025-09-10,SKU0012,22,102049.86,4638.63,0
2025-09-11,SKU0012,22,102049.86,4638.63,0
2025-09-12,SKU0012,13,60302.19,4638.63,0
2025-09-13,SKU0012,15,69579.45,4638.63,0
2025-09-14,SKU0012,16,74218.08,4638.63,0
2025-09-15,SKU0012,24,111327.12,4638.63,0
2025-09-16,SKU0012,13,60302.19,4638.63,0
2025-09-17,SKU0012,16,74218.08,4638.63,0
2025-09-18,SKU0012,30,139158.9,4638.63,0
2025-09-19,SKU0012,15,69579.45,4638.63,0
2025-09-20,SKU0012,8,37109.04,4638.63,0
2025-09-21,SKU0012,13,60302.19,4638.63,0
2025-09-22,SKU0012,6,27831.78,4638.63,0
2025-09-23,SKU0012,20,92772.6,4638.63,0
2025-09-24,SKU0012,23,106688.49,4638.63,0
2025-09-25,SKU0012,15,69579.45,4638.63,0
2025-09-26,SKU0012,15,69579.45,4638.63,0
2025-09-27,SKU0012,19,88133.97,4638.63,0
2025-09-28,SKU0012,9,,4638.63,0
2025-09-29,SKU0012,12,55663.56,4638.63,0
2025-09-30,SKU0012,19,88133.97,4638.63,0
2025-10-01,SKU0012,16,74218.08,4638.63,0
2025-10-02,SKU0012,17,78856.71,4638.63,0
2025-10-03,SKU0012,17,78856.71,4638.63,0
2025-10-04,SKU0012,14,64940.82,4638.63,0
2025-10-05,SKU0012,17,78856.71,4638.63,0
2025-10-06,SKU0012,18,83495.34,4638.63,0
2025-10-07,SKU0012,13,60302.19,4638.63,0
2025-10-08,SKU0012,21,97411.23,4638.63,0
2025-10-09,SKU0012,17,78856.71,4638.63,0
2025-10-10,SKU0012,15,69579.45,4638.63,0
2025-10-11,SKU0012,19,88133.97,4638.63,0
2025-10-12,SKU0012,12,55663.56,4638.63,0
2025-10-13,SKU0012,22,102049.86,4638.63,0
2025-10-14,SKU0012,25,115965.75,4638.63,0
2025-10-15,SKU0012,36,141942.08,3942.84,1
2025-10-16,SKU0012,40,157713.42,3942.84,1
2025-10-17,SKU0012,21,82799.55,3942.84,1
2025-10-18,SKU0012,18,70971.04,3942.84,1
2025-10-19,SKU0012,34,134056.41,3942.84,1
2025-10-20,SKU0012,35,,3942.84,1
2025-10-21,SKU0012,38,149827.75,3942.84,1
2025-10-22,SKU0012,19,88133.97,4638.63,0
2025-10-23,SKU0012,0,0.0,4638.63,0
2025-10-24,SKU0012,16,74218.08,4638.63,0
2025-10-25,SKU0012,5,23193.15,4638.63,0
2025-10-26,SKU0012,11,51024.93,4638.63,0
2025-10-27,SKU0012,20,92772.6,4638.63,0
2025-10-28,SKU0012,13,60302.19,4638.63,0
2025-10-29,SKU0012,18,83495.34,4638.63,0
2025-10-30,SKU0012,19,88133.97,4638.63,0
2025-10-31,SKU0012,22,102049.86,4638.63,0
2025-11-01,SKU0012,14,64940.82,4638.63,0
2025-11-02,SKU0012,16,74218.08,4638.63,0
2025-11-03,SKU0012,19,88133.97,4638.63,0
2025-11-04,SKU0012,19,88133.97,4638.63,0
2025-11-05,SKU0012,25,115965.75,4638.63,0
2025-11-06,SKU0012,16,74218.08,4638.63,0
2025-11-07,SKU0012,17,78856.71,4638.63,0
2025-11-08,SKU0012,17,78856.71,4638.63,0
2025-11-09,SKU0012,14,64940.82,4638.63,0
2025-11-10,SKU0012,21,97411.23,4638.63,0
2025-11-11,SKU0012,21,97411.23,4638.63,0
2025-11-12,SKU0012,24,111327.12,4638.63,0
2025-11-13,SKU0012,20,92772.6,4638.63,0
2025-11-14,SKU0012,18,83495.34,4638.63,0
2025-11-15,SKU0012,13,60302.19,4638.63,0
2025-11-16,SKU0012,13,60302.19,4638.63,0
2025-11-17,SKU0012,23,106688.49,4638.63,0
2025-11-18,SKU0012,23,106688.49,4638.63,0
2025-11-19,SKU0012,16,74218.08,4638.63,0
2025-11-20,SKU0012,20,92772.6,4638.63,0
2025-11-21,SKU0012,7,32470.41,4638.63,0
2025-11-22,SKU0012,13,60302.19,4638.63,0
2025-11-23,SKU0012,16,74218.08,4638.63,0
2025-11-24,SKU0012,19,88133.97,4638.63,0
2025-11-25,SKU0012,42,165599.09,3942.84,1
2025-11-26,SKU0012,46,181370.43,3942.84,1
2025-11-27,SKU0012,33,130113.57,3942.84,1
2025-11-28,SKU0012,22,86742.38,3942.84,1
2025-11-29,SKU0012,28,110399.39,3942.84,1
2025-11-30,SKU0012,31,122227.9,3942.84,1
2025-12-01,SKU0012,35,137999.24,3942.84,1
2025-12-02,SKU0012,24,111327.12,4638.63,0
2025-12-03,SKU0012,21,97411.23,4638.63,0
2025-12-04,SKU0012,14,64940.82,4638.63,0
2025-12-05,SKU0012,23,106688.49,4638.63,0
2025-12-06,SKU0012,9,41747.67,4638.63,0
2025-12-07,SKU0012,16,74218.08,4638.63,0
2025-12-08,SKU0012,10,46386.3,4638.63,0
2025-12-09,SKU0012,0,0.0,4638.63,0
2025-12-10,SKU0012,0,0.0,4638.63,0
2025-12-11,SKU0012,14,64940.82,4638.63,0
2025-12-12,SKU0012,16,74218.08,4638.63,0
2025-12-13,SKU0012,15,69579.45,4638.63,0
2025-12-14,SKU0012,15,69579.45,4638.63,0
2025-12-15,SKU0012,24,,4638.63,0
2025-12-16,SKU0012,18,83495.34,4638.63,0
2025-12-17,SKU0012,25,115965.75,4638.63,0
2025-12-18,SKU0012,22,102049.86,4638.63,0
2025-12-19,SKU0012,23,106688.49,4638.63,0
2025-12-20,SKU0012,17,78856.71,4638.63,0
2025-12-21,SKU0012,22,102049.86,4638.63,0
2025-12-22,SKU0012,20,92772.6,4638.63,0
2025-12-23,SKU0012,25,115965.75,4638.63,0
2025-12-24,SKU0012,17,78856.71,4638.63,0
2025-12-25,SKU0012,20,92772.6,4638.63,0
2025-12-26,SKU0012,21,97411.23,4638.63,0
2025-12-27,SKU0012,20,92772.6,4638.63,0
2025-12-28,SKU0012,16,74218.08,4638.63,0
2025-12-29,SKU0012,19,88133.97,4638.63,0
2025-12-30,SKU0012,25,115965.75,4638.63,0
2025-12-31,SKU0012,26,120604.38,4638.63,0
2024-08-23,SKU0013,25,164222.5,6568.9,0
2024-08-24,SKU0013,19,124809.1,6568.9,0
2024-08-25,SKU0013,19,124809.1,6568.9,0
2024-08-26,SKU0013,6,39413.4,6568.9,0
2024-08-27,SKU0013,0,0.0,6568.9,0
2024-08-28,SKU0013,0,0.0,6568.9,0
2024-08-29,SKU0013,0,0.0,6568.9,0
2024-08-30,SKU0013,0,0.0,6568.9,0
2024-08-31,SKU0013,0,0.0,6568.9,0
2024-09-01,SKU0013,0,0.0,6568.9,0
2024-09-02,SKU0013,0,0.0,6568.9,0
2024-09-03,SKU0013,0,0.0,6568.9,0
2024-09-04,SKU0013,0,0.0,6568.9,0
2024-09-05,SKU0013,0,0.0,6568.9,0
2024-09-06,SKU0013,0,0.0,6568.9,0
2024-09-07,SKU0013,0,0.0,6568.9,0
2024-09-08,SKU0013,0,0.0,6568.9,0
2024-09-09,SKU0013,0,0.0,6568.9,0
2024-09-10,SKU0013,0,0.0,6568.9,0
2024-09-11,SKU0013,0,0.0,6568.9,0
2024-09-12,SKU0013,16,105102.4,6568.9,0
2024-09-13,SKU0013,19,124809.1,6568.9,0
2024-09-14,SKU0013,25,164222.5,6568.9,0
2024-09-15,SKU0013,37,243049.3,6568.9,0
2024-09-16,SKU0013,35,229911.5,6568.9,0
2024-09-17,SKU0013,6,39413.4,6568.9,0
2024-09-18,SKU0013,42,275893.8,6568.9,0
2024-09-19,SKU0013,26,170791.4,6568.9,0
2024-09-20,SKU0013,31,203635.9,6568.9,0
2024-09-21,SKU0013,22,144515.8,6568.9,0
2024-09-22,SKU0013,22,144515.8,6568.9,0
2024-09-23,SKU0013,28,183929.2,6568.9,0
2024-09-24,SKU0013,34,223342.6,6568.9,0
2024-09-25,SKU0013,47,308738.3,6568.9,0
2024-09-26,SKU0013,0,0.0,6568.9,0
2024-09-27,SKU0013,0,0.0,6568.9,0
2024-09-28,SKU0013,0,0.0,6568.9,0
2024-09-29,SKU0013,0,0.0,6568.9,0
2024-09-30,SKU0013,0,0.0,6568.9,0
2024-10-01,SKU0013,41,269324.9,6568.9,0
2024-10-02,SKU0013,18,118240.2,6568.9,0
2024-10-03,SKU0013,53,348151.7,6568.9,0
2024-10-04,SKU0013,15,98533.5,6568.9,0
2024-10-05,SKU0013,34,223342.6,6568.9,0
2024-10-06,SKU0013,25,164222.5,6568.9,0
2024-10-07,SKU0013,24,157653.6,6568.9,0
2024-10-08,SKU0013,33,216773.7,6568.9,0
2024-10-09,SKU0013,21,137946.9,6568.9,0
2024-10-10,SKU0013,31,203635.9,6568.9,0
2024-10-11,SKU0013,14,91964.6,6568.9,0
2024-10-12,SKU0013,18,,6568.9,0
2024-10-13,SKU0013,33,216773.7,6568.9,0
2024-10-14,SKU0013,31,203635.9,6568.9,0
2024-10-15,SKU0013,63,351764.59,5583.56,1
2024-10-16,SKU0013,57,318263.2,5583.56,1
2024-10-17,SKU0013,53,295928.95,5583.56,1
2024-10-18,SKU0013,32,178674.08,5583.56,1
2024-10-19,SKU0013,0,0.0,5583.56,1
2024-10-20,SKU0013,31,173090.51,5583.56,1
2024-10-21,SKU0013,66,368515.29,5583.56,1
2024-10-22,SKU0013,43,282462.7,6568.9,0
2024-10-23,SKU0013,32,210204.8,6568.9,0
2024-10-24,SKU0013,46,302169.4,6568.9,0
2024-10-25,SKU0013,34,223342.6,6568.9,0
2024-10-26,SKU0013,19,124809.1,6568.9,0
2024-10-27,SKU0013,22,144515.8,6568.9,0
2024-10-28,SKU0013,32,210204.8,6568.9,0
2024-10-29,SKU0013,25,164222.5,6568.9,0
2024-10-30,SKU0013,35,229911.5,6568.9,0
2024-10-31,SKU0013,35,229911.5,6568.9,0
2024-11-01,SKU0013,20,131378.0,6568.9,0
2024-11-02,SKU0013,20,131378.0,6568.9,0
2024-11-03,SKU0013,35,229911.5,6568.9,0
2024-11-04,SKU0013,10,65689.0,6568.9,0
2024-11-05,SKU0013,31,203635.9,6568.9,0
2024-11-06,SKU0013,31,203635.9,6568.9,0
2024-11-07,SKU0013,43,282462.7,6568.9,0
2024-11-08,SKU0013,34,223342.6,6568.9,0
2024-11-09,SKU0013,19,124809.1,6568.9,0
2024-11-10,SKU0013,27,177360.3,6568.9,0
2024-11-11,SKU0013,26,170791.4,6568.9,0
2024-11-12,SKU0013,45,295600.5,6568.9,0
2024-11-13,SKU0013,22,144515.8,6568.9,0
2024-11-14,SKU0013,24,157653.6,6568.9,0
2024-11-15,SKU0013,32,210204.8,6568.9,0
2024-11-16,SKU0013,36,236480.4,6568.9,0
2024-11-17,SKU0013,1,6568.9,6568.9,0
2024-11-18,SKU0013,45,295600.5,6568.9,0
2024-11-19,SKU0013,34,223342.6,6568.9,0
2024-11-20,SKU0013,16,105102.4,6568.9,0
2024-11-21,SKU0013,1,6568.9,6568.9,0
2024-11-22,SKU0013,10,65689.0,6568.9,0
2024-11-23,SKU0013,5,32844.5,6568.9,0
2024-11-24,SKU0013,0,0.0,6568.9,0
2024-11-25,SKU0013,0,0.0,5583.56,1
2024-11-26,SKU0013,0,0.0,5583.56,1
2024-11-27,SKU0013,52,290345.38,5583.56,1
2024-11-28,SKU0013,52,,5583.56,1
2024-11-29,SKU0013,47,262427.55,5583.56,1
2024-11-30,SKU0013,60,335013.9,5583.56,1
2024-12-01,SKU0013,64,357348.16,5583.56,1
2024-12-02,SKU0013,19,124809.1,6568.9,0
2024-12-03,SKU0013,36,236480.4,6568.9,0
2024-12-04,SKU0013,33,216773.7,6568.9,0
2024-12-05,SKU0013,32,210204.8,6568.9,0
2024-12-06,SKU0013,21,137946.9,6568.9,0
2024-12-07,SKU0013,22,144515.8,6568.9,0
2024-12-08,SKU0013,33,216773.7,6568.9,0
2024-12-09,SKU0013,31,203635.9,6568.9,0
2024-12-10,SKU0013,18,118240.2,6568.9,0
2024-12-11,SKU0013,32,210204.8,6568.9,0
2024-12-12,SKU0013,20,131378.0,6568.9,0
2024-12-13,SKU0013,32,210204.8,6568.9,0
2024-12-14,SKU0013,20,131378.0,6568.9,0
2024-12-15,SKU0013,0,0.0,6568.9,0
2024-12-16,SKU0013,36,,6568.9,0
2024-12-17,SKU0013,47,308738.3,6568.9,0
2024-12-18,SKU0013,49,321876.1,6568.9,0
2024-12-19,SKU0013,47,308738.3,6568.9,0
2024-12-20,SKU0013,23,151084.7,6568.9,0
2024-12-21,SKU0013,38,249618.2,6568.9,0
2024-12-22,SKU0013,22,144515.8,6568.9,0
2024-12-23,SKU0013,40,262756.0,6568.9,0
2024-12-24,SKU0013,33,216773.7,6568.9,0
2024-12-25,SKU0013,18,118240.2,6568.9,0
2024-12-26,SKU0013,0,0.0,6568.9,0
2024-12-27,SKU0013,0,0.0,6568.9,0
2024-12-28,SKU0013,0,0.0,6568.9,0
2024-12-29,SKU0013,0,0.0,6568.9,0
2024-12-30,SKU0013,0,0.0,6568.9,0
2024-12-31,SKU0013,0,0.0,6568.9,0
2025-01-01,SKU0013,0,0.0,5583.56,1
2025-01-02,SKU0013,0,0.0,5583.56,1
2025-01-03,SKU0013,0,0.0,5583.56,1
2025-01-04,SKU0013,57,318263.2,5583.56,1
2025-01-05,SKU0013,36,201008.34,5583.56,1
2025-01-06,SKU0013,61,340597.46,5583.56,1
2025-01-07,SKU0013,87,485770.15,5583.56,1
2025-01-08,SKU0013,62,407271.8,6568.9,0
2025-01-09,SKU0013,38,249618.2,6568.9,0
2025-01-10,SKU0013,49,321876.1,6568.9,0
2025-01-11,SKU0013,27,177360.3,6568.9,0
2025-01-12,SKU0013,0,0.0,6568.9,0
2025-01-13,SKU0013,0,0.0,6568.9,0
2025-01-14,SKU0013,0,0.0,6568.9,0
2025-01-15,SKU0013,0,0.0,6568.9,0
2025-01-16,SKU0013,0,0.0,6568.9,0
2025-01-17,SKU0013,0,0.0,6568.9,0
2025-01-18,SKU0013,0,0.0,6568.9,0
2025-01-19,SKU0013,0,0.0,6568.9,0
2025-01-20,SKU0013,0,0.0,6568.9,0
2025-01-21,SKU0013,0,0.0,6568.9,0
2025-01-22,SKU0013,0,0.0,6568.9,0
2025-01-23,SKU0013,18,118240.2,6568.9,0
2025-01-24,SKU0013,38,249618.2,6568.9,0
2025-01-25,SKU0013,2,,6568.9,0
2025-01-26,SKU0013,34,223342.6,6568.9,0
2025-01-27,SKU0013,44,289031.6,6568.9,0
2025-01-28,SKU0013,30,197067.0,6568.9,0
2025-01-29,SKU0013,33,216773.7,6568.9,0
2025-01-30,SKU0013,33,216773.7,6568.9,0
2025-01-31,SKU0013,35,229911.5,6568.9,0
2025-02-01,SKU0013,9,59120.1,6568.9,0
2025-02-02,SKU0013,33,216773.7,6568.9,0
2025-02-03,SKU0013,44,289031.6,6568.9,0
2025-02-04,SKU0013,45,295600.5,6568.9,0
2025-02-05,SKU0013,55,361289.5,6568.9,0
2025-02-06,SKU0013,47,308738.3,6568.9,0
2025-02-07,SKU0013,8,52551.2,6568.9,0
2025-02-08,SKU0013,0,0.0,6568.9,0
2025-02-09,SKU0013,0,0.0,6568.9,0
2025-02-10,SKU0013,0,0.0,6568.9,0
2025-02-11,SKU0013,53,348151.7,6568.9,0
2025-02-12,SKU0013,56,367858.4,6568.9,0
2025-02-13,SKU0013,29,190498.1,6568.9,0
2025-02-14,SKU0013,39,256187.1,6568.9,0
2025-02-15,SKU0013,31,203635.9,6568.9,0
2025-02-16,SKU0013,47,308738.3,6568.9,0
2025-02-17,SKU0013,35,229911.5,6568.9,0
2025-02-18,SKU0013,46,302169.4,6568.9,0
2025-02-19,SKU0013,62,407271.8,6568.9,0
2025-02-20,SKU0013,44,289031.6,6568.9,0
2025-02-21,SKU0013,25,164222.5,6568.9,0
2025-02-22,SKU0013,21,137946.9,6568.9,0
2025-02-23,SKU0013,0,0.0,6568.9,0
2025-02-24,SKU0013,0,0.0,6568.9,0
2025-02-25,SKU0013,0,0.0,6568.9,0
2025-02-26,SKU0013,0,0.0,6568.9,0
2025-02-27,SKU0013,0,0.0,6568.9,0
2025-02-28,SKU0013,0,0.0,6568.9,0
2025-03-01,SKU0013,0,0.0,6568.9,0
2025-03-02,SKU0013,59,387565.1,6568.9,0
2025-03-03,SKU0013,50,328445.0,6568.9,0
2025-03-04,SKU0013,47,308738.3,6568.9,0
2025-03-05,SKU0013,37,243049.3,6568.9,0
2025-03-06,SKU0013,46,302169.4,6568.9,0
2025-03-07,SKU0013,35,229911.5,6568.9,0
2025-03-08,SKU0013,47,308738.3,6568.9,0
2025-03-09,SKU0013,23,151084.7,6568.9,0
2025-03-10,SKU0013,38,249618.2,6568.9,0
2025-03-11,SKU0013,12,78826.8,6568.9,0
2025-03-12,SKU0013,0,0.0,6568.9,0
2025-03-13,SKU0013,0,0.0,6568.9,0
2025-03-14,SKU0013,0,0.0,6568.9,0
2025-03-15,SKU0013,0,0.0,6568.9,0
2025-03-16,SKU0013,0,0.0,6568.9,0
2025-03-17,SKU0013,0,0.0,6568.9,0
2025-03-18,SKU0013,0,0.0,6568.9,0
2025-03-19,SKU0013,0,0.0,6568.9,0
2025-03-20,SKU0013,0,0.0,6568.9,0
2025-03-21,SKU0013,41,269324.9,6568.9,0
2025-03-22,SKU0013,24,157653.6,6568.9,0
2025-03-23,SKU0013,26,170791.4,6568.9,0
2025-03-24,SKU0013,52,341582.8,6568.9,0
2025-03-25,SKU0013,45,295600.5,6568.9,0
2025-03-26,SKU0013,24,157653.6,6568.9,0
2025-03-27,SKU0013,56,367858.4,6568.9,0
2025-03-28,SKU0013,29,190498.1,6568.9,0
2025-03-29,SKU0013,39,256187.1,6568.9,0
2025-03-30,SKU0013,51,335013.9,6568.9,0
2025-03-31,SKU0013,45,295600.5,6568.9,0
2025-04-01,SKU0013,64,420409.6,6568.9,0
2025-04-02,SKU0013,57,374427.3,6568.9,0
2025-04-03,SKU0013,42,275893.8,6568.9,0
2025-04-04,SKU0013,0,0.0,6568.9,0
2025-04-05,SKU0013,0,0.0,6568.9,0
2025-04-06,SKU0013,0,0.0,6568.9,0
2025-04-07,SKU0013,0,0.0,6568.9,0
2025-04-08,SKU0013,0,0.0,6568.9,0
2025-04-09,SKU0013,78,512374.2,6568.9,0
2025-04-10,SKU0013,53,348151.7,6568.9,0
2025-04-11,SKU0013,54,354720.6,6568.9,0
2025-04-12,SKU0013,21,137946.9,6568.9,0
2025-04-13,SKU0013,35,229911.5,6568.9,0
2025-04-14,SKU0013,46,302169.4,6568.9,0
2025-04-15,SKU0013,28,183929.2,6568.9,0
2025-04-16,SKU0013,54,354720.6,6568.9,0
2025-04-17,SKU0013,42,275893.8,6568.9,0
2025-04-18,SKU0013,51,335013.9,6568.9,0
2025-04-19,SKU0013,46,302169.4,6568.9,0
2025-04-20,SKU0013,44,289031.6,6568.9,0
2025-04-21,SKU0013,5,32844.5,6568.9,0
2025-04-22,SKU0013,0,0.0,6568.9,0
2025-04-23,SKU0013,0,0.0,6568.9,0
2025-04-24,SKU0013,0,0.0,6568.9,0
2025-04-25,SKU0013,0,0.0,6568.9,0
2025-04-26,SKU0013,0,0.0,6568.9,0
2025-04-27,SKU0013,0,0.0,6568.9,0
2025-04-28,SKU0013,38,249618.2,6568.9,0
2025-04-29,SKU0013,52,341582.8,6568.9,0
2025-04-30,SKU0013,68,446685.2,6568.9,0
2025-05-01,SKU0013,38,249618.2,6568.9,0
2025-05-02,SKU0013,29,190498.1,6568.9,0
2025-05-03,SKU0013,24,157653.6,6568.9,0
2025-05-04,SKU0013,33,216773.7,6568.9,0
2025-05-05,SKU0013,32,210204.8,6568.9,0
2025-05-06,SKU0013,53,348151.7,6568.9,0
2025-05-07,SKU0013,54,354720.6,6568.9,0
2025-05-08,SKU0013,41,269324.9,6568.9,0
2025-05-09,SKU0013,28,183929.2,6568.9,0
2025-05-10,SKU0013,0,0.0,6568.9,0
2025-05-11,SKU0013,0,0.0,6568.9,0
2025-05-12,SKU0013,0,0.0,6568.9,0
2025-05-13,SKU0013,0,0.0,6568.9,0
2025-05-14,SKU0013,0,0.0,6568.9,0
2025-05-15,SKU0013,0,0.0,6568.9,0
2025-05-16,SKU0013,0,0.0,6568.9,0
2025-05-17,SKU0013,41,269324.9,6568.9,0
2025-05-18,SKU0013,31,203635.9,6568.9,0
2025-05-19,SKU0013,55,361289.5,6568.9,0
2025-05-20,SKU0013,55,361289.5,6568.9,0
2025-05-21,SKU0013,72,472960.8,6568.9,0
2025-05-22,SKU0013,38,249618.2,6568.9,0
2025-05-23,SKU0013,25,164222.5,6568.9,0
2025-05-24,SKU0013,29,190498.1,6568.9,0
2025-05-25,SKU0013,22,144515.8,6568.9,0
2025-05-26,SKU0013,31,203635.9,6568.9,0
2025-05-27,SKU0013,61,400702.9,6568.9,0
2025-05-28,SKU0013,56,367858.4,6568.9,0
2025-05-29,SKU0013,34,223342.6,6568.9,0
2025-05-30,SKU0013,0,0.0,6568.9,0
2025-05-31,SKU0013,0,0.0,6568.9,0
2025-06-01,SKU0013,0,0.0,6568.9,0
2025-06-02,SKU0013,0,0.0,6568.9,0
2025-06-03,SKU0013,0,0.0,6568.9,0
2025-06-04,SKU0013,0,0.0,6568.9,0
2025-06-05,SKU0013,42,275893.8,6568.9,0
2025-06-06,SKU0013,48,315307.2,6568.9,0
2025-06-07,SKU0013,45,295600.5,6568.9,0
2025-06-08,SKU0013,30,197067.0,6568.9,0
2025-06-09,SKU0013,35,229911.5,6568.9,0
2025-06-10,SKU0013,59,387565.1,6568.9,0
2025-06-11,SKU0013,60,,6568.9,0
2025-06-12,SKU0013,33,216773.7,6568.9,0
2025-06-13,SKU0013,27,177360.3,6568.9,0
2025-06-14,SKU0013,6,39413.4,6568.9,0
2025-06-15,SKU0013,67,374098.85,5583.56,1
2025-06-16,SKU0013,2,11167.13,5583.56,1
2025-06-17,SKU0013,0,0.0,5583.56,1
2025-06-18,SKU0013,0,0.0,5583.56,1
2025-06-19,SKU0013,0,0.0,5583.56,1
2025-06-20,SKU0013,0,0.0,5583.56,1
2025-06-21,SKU0013,0,0.0,5583.56,1
2025-06-22,SKU0013,0,0.0,6568.9,0
2025-06-23,SKU0013,0,0.0,6568.9,0
2025-06-24,SKU0013,31,203635.9,6568.9,0
2025-06-25,SKU0013,73,479529.7,6568.9,0
2025-06-26,SKU0013,42,275893.8,6568.9,0
2025-06-27,SKU0013,22,144515.8,6568.9,0
2025-06-28,SKU0013,44,289031.6,6568.9,0
2025-06-29,SKU0013,28,183929.2,6568.9,0
2025-06-30,SKU0013,56,367858.4,6568.9,0
2025-07-01,SKU0013,40,262756.0,6568.9,0
2025-07-02,SKU0013,44,289031.6,6568.9,0
2025-07-03,SKU0013,48,315307.2,6568.9,0
2025-07-04,SKU0013,43,282462.7,6568.9,0
2025-07-05,SKU0013,40,262756.0,6568.9,0
2025-07-06,SKU0013,32,210204.8,6568.9,0
2025-07-07,SKU0013,46,302169.4,6568.9,0
2025-07-08,SKU0013,35,229911.5,6568.9,0
2025-07-09,SKU0013,0,0.0,6568.9,0
2025-07-10,SKU0013,0,0.0,6568.9,0
2025-07-11,SKU0013,0,0.0,6568.9,0
2025-07-12,SKU0013,0,0.0,6568.9,0
2025-07-13,SKU0013,47,308738.3,6568.9,0
2025-07-14,SKU0013,25,164222.5,6568.9,0
2025-07-15,SKU0013,66,433547.4,6568.9,0
2025-07-16,SKU0013,50,328445.0,6568.9,0
2025-07-17,SKU0013,48,315307.2,6568.9,0
2025-07-18,SKU0013,32,210204.8,6568.9,0
2025-07-19,SKU0013,14,91964.6,6568.9,0
2025-07-20,SKU0013,32,210204.8,6568.9,0
2025-07-21,SKU0013,44,289031.6,6568.9,0
2025-07-22,SKU0013,56,367858.4,6568.9,0
2025-07-23,SKU0013,48,315307.2,6568.9,0
2025-07-24,SKU0013,21,137946.9,6568.9,0
2025-07-25,SKU0013,12,78826.8,6568.9,0
2025-07-26,SKU0013,0,0.0,6568.9,0
2025-07-27,SKU0013,0,0.0,6568.9,0
2025-07-28,SKU0013,0,0.0,6568.9,0
2025-07-29,SKU0013,0,0.0,6568.9,0
2025-07-30,SKU0013,0,0.0,6568.9,0
2025-07-31,SKU0013,0,0.0,6568.9,0
2025-08-01,SKU0013,34,223342.6,6568.9,0
2025-08-02,SKU0013,34,223342.6,6568.9,0
2025-08-03,SKU0013,28,183929.2,6568.9,0
2025-08-04,SKU0013,45,295600.5,6568.9,0
2025-08-05,SKU0013,61,400702.9,6568.9,0
2025-08-06,SKU0013,45,295600.5,6568.9,0
2025-08-07,SKU0013,60,,6568.9,0
2025-08-08,SKU0013,27,177360.3,6568.9,0
2025-08-09,SKU0013,37,243049.3,6568.9,0
2025-08-10,SKU0013,32,210204.8,6568.9,0
2025-08-11,SKU0013,0,0.0,6568.9,0
2025-08-12,SKU0013,0,0.0,6568.9,0
2025-08-13,SKU0013,0,0.0,6568.9,0
2025-08-14,SKU0013,0,0.0,6568.9,0
2025-08-15,SKU0013,0,0.0,6568.9,0
2025-08-16,SKU0013,0,0.0,6568.9,0
2025-08-17,SKU0013,0,0.0,6568.9,0
2025-08-18,SKU0013,0,0.0,6568.9,0
2025-08-19,SKU0013,0,0.0,6568.9,0
2025-08-20,SKU0013,75,492667.5,6568.9,0
2025-08-21,SKU0013,26,170791.4,6568.9,0
2025-08-22,SKU0013,28,183929.2,6568.9,0
2025-08-23,SKU0013,24,157653.6,6568.9,0
2025-08-24,SKU0013,53,348151.7,6568.9,0
2025-08-25,SKU0013,24,157653.6,6568.9,0
2025-08-26,SKU0013,49,321876.1,6568.9,0
2025-08-27,SKU0013,49,321876.1,6568.9,0
2025-08-28,SKU0013,45,295600.5,6568.9,0
2025-08-29,SKU0013,10,65689.0,6568.9,0
2025-08-30,SKU0013,0,0.0,6568.9,0
2025-08-31,SKU0013,0,0.0,6568.9,0
2025-09-01,SKU0013,0,0.0,6568.9,0
2025-09-02,SKU0013,0,0.0,6568.9,0
2025-09-03,SKU0013,0,0.0,6568.9,0
2025-09-04,SKU0013,0,0.0,6568.9,0
2025-09-05,SKU0013,0,0.0,6568.9,0
2025-09-06,SKU0013,0,0.0,6568.9,0
2025-09-07,SKU0013,0,0.0,6568.9,0
2025-09-08,SKU0013,22,144515.8,6568.9,0
2025-09-09,SKU0013,33,216773.7,6568.9,0
2025-09-10,SKU0013,56,367858.4,6568.9,0
2025-09-11,SKU0013,45,295600.5,6568.9,0
2025-09-12,SKU0013,44,289031.6,6568.9,0
2025-09-13,SKU0013,44,289031.6,6568.9,0
2025-09-14,SKU0013,21,137946.9,6568.9,0
2025-09-15,SKU0013,52,341582.8,6568.9,0
2025-09-16,SKU0013,26,170791.4,6568.9,0
2025-09-17,SKU0013,52,341582.8,6568.9,0
2025-09-18,SKU0013,34,223342.6,6568.9,0
2025-09-19,SKU0013,22,144515.8,6568.9,0
2025-09-20,SKU0013,34,223342.6,6568.9,0
2025-09-21,SKU0013,39,256187.1,6568.9,0
2025-09-22,SKU0013,46,302169.4,6568.9,0
2025-09-23,SKU0013,35,229911.5,6568.9,0
2025-09-24,SKU0013,0,0.0,6568.9,0
2025-09-25,SKU0013,0,0.0,6568.9,0
2025-09-26,SKU0013,0,0.0,6568.9,0
2025-09-27,SKU0013,30,197067.0,6568.9,0
2025-09-28,SKU0013,28,183929.2,6568.9,0
2025-09-29,SKU0013,21,137946.9,6568.9,0
2025-09-30,SKU0013,45,295600.5,6568.9,0
2025-10-01,SKU0013,61,400702.9,6568.9,0
2025-10-02,SKU0013,49,321876.1,6568.9,0
2025-10-03,SKU0013,40,262756.0,6568.9,0
